,ID_consumidor,ID_lugar,calificacion,calificacion_comida,calificacion_servicio,latitud,longitud,fumador_activo,nivel_de_alcohol,vestimenta_preferida,ambiente,medio_de_transporte,estado_civil,año_nacimiento,intereses,ocupacion,presupuesto,tipo_de_comida,metodo_de_pago
457,U1036,135045,2,2,2,22.160572,-100.989418,falso,bebedor_social,informal,familia,transporte_publico,soltero,1991,ninguno,estudiante,medio,asiatica,tarjeta_debito_credito
458,U1038,132854,1,2,2,22.125786,-100.943705,verdadero,bebedor_social,sin_preferencia,familia,transporte_publico,soltero,1930,variedad,estudiante,bajo,comida_rapida,dinero_efectivo
459,U1038,132856,0,1,1,22.125786,-100.943705,verdadero,bebedor_social,sin_preferencia,familia,transporte_publico,soltero,1930,variedad,estudiante,bajo,comida_rapida,dinero_efectivo
460,U1038,132858,0,2,1,22.125786,-100.943705,verdadero,bebedor_social,sin_preferencia,familia,transporte_publico,soltero,1930,variedad,estudiante,bajo,comida_rapida,dinero_efectivo
461,U1038,132861,1,1,2,22.125786,-100.943705,verdadero,bebedor_social,sin_preferencia,familia,transporte_publico,soltero,1930,variedad,estudiante,bajo,comida_rapida,dinero_efectivo
462,U1038,132862,2,2,2,22.125786,-100.943705,verdadero,bebedor_social,sin_preferencia,familia,transporte_publico,soltero,1930,variedad,estudiante,bajo,comida_rapida,dinero_efectivo
463,U1071,132862,2,2,2,22.154339,-100.975342,falso,sobrio,formal,amigos,auto,soltero,1930,ninguno,estudiante,alto,latinoamericana,tarjeta_debito_credito
464,U1071,135063,2,1,2,22.154339,-100.975342,falso,sobrio,formal,amigos,auto,soltero,1930,ninguno,estudiante,alto,latinoamericana,tarjeta_debito_credito
465,U1071,135052,2,2,2,22.154339,-100.975342,falso,sobrio,formal,amigos,auto,soltero,1930,ninguno,estudiante,alto,latinoamericana,tarjeta_debito_credito
466,U1071,135060,1,2,2,22.154339,-100.975342,falso,sobrio,formal,amigos,auto,soltero,1930,ninguno,estudiante,alto,latinoamericana,tarjeta_debito_credito
467,U1071,135042,2,2,2,22.154339,-100.975342,falso,sobrio,formal,amigos,auto,soltero,1930,ninguno,estudiante,alto,latinoamericana,tarjeta_debito_credito
468,U1071,132825,2,2,2,22.154339,-100.975342,falso,sobrio,formal,amigos,auto,soltero,1930,ninguno,estudiante,alto,latinoamericana,tarjeta_debito_credito
469,U1071,132856,2,2,2,22.154339,-100.975342,falso,sobrio,formal,amigos,auto,soltero,1930,ninguno,estudiante,alto,latinoamericana,tarjeta_debito_credito
470,U1071,135032,2,2,2,22.154339,-100.975342,falso,sobrio,formal,amigos,auto,soltero,1930,ninguno,estudiante,alto,latinoamericana,tarjeta_debito_credito
471,U1071,132834,1,1,1,22.154339,-100.975342,falso,sobrio,formal,amigos,auto,soltero,1930,ninguno,estudiante,alto,latinoamericana,tarjeta_debito_credito
472,U1071,135039,2,2,2,22.154339,-100.975342,falso,sobrio,formal,amigos,auto,soltero,1930,ninguno,estudiante,alto,latinoamericana,tarjeta_debito_credito
473,U1071,135028,2,2,2,22.154339,-100.975342,falso,sobrio,formal,amigos,auto,soltero,1930,ninguno,estudiante,alto,latinoamericana,tarjeta_debito_credito
474,U1071,135025,2,2,2,22.154339,-100.975342,falso,sobrio,formal,amigos,auto,soltero,1930,ninguno,estudiante,alto,latinoamericana,tarjeta_debito_credito
475,U1071,135030,2,2,2,22.154339,-100.975342,falso,sobrio,formal,amigos,auto,soltero,1930,ninguno,estudiante,alto,latinoamericana,tarjeta_debito_credito
476,U1114,135053,0,0,0,22.177726,-101.014094,falso,sobrio,sin_preferencia,familia,caminando,soltero,1991,variedad,estudiante,medio,comida_rapida,dinero_efectivo
477,U1084,135058,1,0,2,22.172524,-101.005758,verdadero,bebedor_casual,formal,familia,transporte_publico,soltero,1991,variedad,estudiante,medio,latinoamericana,dinero_efectivo
478,U1084,132862,2,2,2,22.172524,-101.005758,verdadero,bebedor_casual,formal,familia,transporte_publico,soltero,1991,variedad,estudiante,medio,latinoamericana,dinero_efectivo
479,U1084,135072,2,2,2,22.172524,-101.005758,verdadero,bebedor_casual,formal,familia,transporte_publico,soltero,1991,variedad,estudiante,medio,latinoamericana,dinero_efectivo
480,U1084,135030,2,2,2,22.172524,-101.005758,verdadero,bebedor_casual,formal,familia,transporte_publico,soltero,1991,variedad,estudiante,medio,latinoamericana,dinero_efectivo
481,U1084,135026,2,2,2,22.172524,-101.005758,verdadero,bebedor_casual,formal,familia,transporte_publico,soltero,1991,variedad,estudiante,medio,latinoamericana,dinero_efectivo
482,U1084,135035,2,2,2,22.172524,-101.005758,verdadero,bebedor_casual,formal,familia,transporte_publico,soltero,1991,variedad,estudiante,medio,latinoamericana,dinero_efectivo
483,U1084,135045,2,2,2,22.172524,-101.005758,verdadero,bebedor_casual,formal,familia,transporte_publico,soltero,1991,variedad,estudiante,medio,latinoamericana,dinero_efectivo
484,U1084,132861,2,2,2,22.172524,-101.005758,verdadero,bebedor_casual,formal,familia,transporte_publico,soltero,1991,variedad,estudiante,medio,latinoamericana,dinero_efectivo
485,U1084,135085,2,2,2,22.172524,-101.005758,verdadero,bebedor_casual,formal,familia,transporte_publico,soltero,1991,variedad,estudiante,medio,latinoamericana,dinero_efectivo
486,U1084,132723,1,0,1,22.172524,-101.005758,verdadero,bebedor_casual,formal,familia,transporte_publico,soltero,1991,variedad,estudiante,medio,latinoamericana,dinero_efectivo
487,U1049,132825,0,0,0,22.15,-100.983,falso,bebedor_casual,informal,solitario,transporte_publico,soltero,1991,ninguno,estudiante,medio,medio_oriente,tarjeta_debito_credito
488,U1049,135041,0,0,0,22.15,-100.983,falso,bebedor_casual,informal,solitario,transporte_publico,soltero,1991,ninguno,estudiante,medio,medio_oriente,tarjeta_debito_credito
489,U1019,132830,0,0,0,22.153385,-100.975294,falso,bebedor_casual,sin_preferencia,familia,transporte_publico,soltero,1989,variedad,estudiante,medio,norteamericana,dinero_efectivo
490,U1019,135076,0,0,0,22.153385,-100.975294,falso,bebedor_casual,sin_preferencia,familia,transporte_publico,soltero,1989,variedad,estudiante,medio,norteamericana,dinero_efectivo
491,U1019,135038,0,0,0,22.153385,-100.975294,falso,bebedor_casual,sin_preferencia,familia,transporte_publico,soltero,1989,variedad,estudiante,medio,norteamericana,dinero_efectivo
492,U1019,132856,0,0,0,22.153385,-100.975294,falso,bebedor_casual,sin_preferencia,familia,transporte_publico,soltero,1989,variedad,estudiante,medio,norteamericana,dinero_efectivo
493,U1069,135070,0,0,0,19.347641,-99.130229,falso,bebedor_social,sin_preferencia,familia,transporte_publico,soltero,1983,variedad,profesional,medio,latinoamericana,dinero_efectivo
494,U1069,135082,0,0,0,19.347641,-99.130229,falso,bebedor_social,sin_preferencia,familia,transporte_publico,soltero,1983,variedad,profesional,medio,latinoamericana,dinero_efectivo
495,U1069,135108,0,0,0,19.347641,-99.130229,falso,bebedor_social,sin_preferencia,familia,transporte_publico,soltero,1983,variedad,profesional,medio,latinoamericana,dinero_efectivo
496,U1069,132858,0,0,0,19.347641,-99.130229,falso,bebedor_social,sin_preferencia,familia,transporte_publico,soltero,1983,variedad,profesional,medio,latinoamericana,dinero_efectivo
497,U1069,135069,0,0,0,19.347641,-99.130229,falso,bebedor_social,sin_preferencia,familia,transporte_publico,soltero,1983,variedad,profesional,medio,latinoamericana,dinero_efectivo
498,U1069,132846,0,0,0,19.347641,-99.130229,falso,bebedor_social,sin_preferencia,familia,transporte_publico,soltero,1983,variedad,profesional,medio,latinoamericana,dinero_efectivo
499,U1069,132845,0,0,0,19.347641,-99.130229,falso,bebedor_social,sin_preferencia,familia,transporte_publico,soltero,1983,variedad,profesional,medio,latinoamericana,dinero_efectivo
500,U1069,132851,1,0,0,19.347641,-99.130229,falso,bebedor_social,sin_preferencia,familia,transporte_publico,soltero,1983,variedad,profesional,medio,latinoamericana,dinero_efectivo
501,U1069,132847,0,2,0,19.347641,-99.130229,falso,bebedor_social,sin_preferencia,familia,transporte_publico,soltero,1983,variedad,profesional,medio,latinoamericana,dinero_efectivo
502,U1113,135038,1,2,0,22.137343,-100.913935,falso,bebedor_casual,formal,familia,transporte_publico,soltero,1990,ninguno,estudiante,medio,restaurante_familiar,tarjeta_debito_credito
503,U1113,135057,2,2,1,22.137343,-100.913935,falso,bebedor_casual,formal,familia,transporte_publico,soltero,1990,ninguno,estudiante,medio,restaurante_familiar,tarjeta_debito_credito
504,U1113,135085,1,2,1,22.137343,-100.913935,falso,bebedor_casual,formal,familia,transporte_publico,soltero,1990,ninguno,estudiante,medio,restaurante_familiar,tarjeta_debito_credito
505,U1113,135032,0,0,0,22.137343,-100.913935,falso,bebedor_casual,formal,familia,transporte_publico,soltero,1990,ninguno,estudiante,medio,restaurante_familiar,tarjeta_debito_credito
506,U1113,135079,1,2,1,22.137343,-100.913935,falso,bebedor_casual,formal,familia,transporte_publico,soltero,1990,ninguno,estudiante,medio,restaurante_familiar,tarjeta_debito_credito
507,U1113,135046,2,2,1,22.137343,-100.913935,falso,bebedor_casual,formal,familia,transporte_publico,soltero,1990,ninguno,estudiante,medio,restaurante_familiar,tarjeta_debito_credito
508,U1113,132856,0,1,0,22.137343,-100.913935,falso,bebedor_casual,formal,familia,transporte_publico,soltero,1990,ninguno,estudiante,medio,restaurante_familiar,tarjeta_debito_credito
509,U1113,132854,0,0,0,22.137343,-100.913935,falso,bebedor_casual,formal,familia,transporte_publico,soltero,1990,ninguno,estudiante,medio,restaurante_familiar,tarjeta_debito_credito
510,U1104,135039,0,0,1,22.149005,-100.978153,verdadero,bebedor_social,sin_preferencia,familia,auto,soltero,1991,tecnología,estudiante,medio,panaderia_cafeteria,dinero_efectivo
511,U1104,132825,1,2,1,22.149005,-100.978153,verdadero,bebedor_social,sin_preferencia,familia,auto,soltero,1991,tecnología,estudiante,medio,panaderia_cafeteria,dinero_efectivo
512,U1104,135085,2,2,1,22.149005,-100.978153,verdadero,bebedor_social,sin_preferencia,familia,auto,soltero,1991,tecnología,estudiante,medio,panaderia_cafeteria,dinero_efectivo
513,U1104,135030,2,1,1,22.149005,-100.978153,verdadero,bebedor_social,sin_preferencia,familia,auto,soltero,1991,tecnología,estudiante,medio,panaderia_cafeteria,dinero_efectivo
514,U1104,135062,1,1,2,22.149005,-100.978153,verdadero,bebedor_social,sin_preferencia,familia,auto,soltero,1991,tecnología,estudiante,medio,panaderia_cafeteria,dinero_efectivo
515,U1106,135047,0,0,0,18.927072,-99.173584,falso,bebedor_casual,informal,amigos,auto,soltero,1930,tecnología,profesional,medio,panaderia_cafeteria,dinero_efectivo
516,U1106,135052,0,0,0,18.927072,-99.173584,falso,bebedor_casual,informal,amigos,auto,soltero,1930,tecnología,profesional,medio,panaderia_cafeteria,dinero_efectivo
517,U1104,132834,1,2,1,22.149005,-100.978153,verdadero,bebedor_social,sin_preferencia,familia,auto,soltero,1991,tecnología,estudiante,medio,panaderia_cafeteria,dinero_efectivo
518,U1106,135106,0,0,0,18.927072,-99.173584,falso,bebedor_casual,informal,amigos,auto,soltero,1930,tecnología,profesional,medio,panaderia_cafeteria,dinero_efectivo
519,U1106,132754,2,2,1,18.927072,-99.173584,falso,bebedor_casual,informal,amigos,auto,soltero,1930,tecnología,profesional,medio,panaderia_cafeteria,dinero_efectivo
520,U1104,135052,1,1,1,22.149005,-100.978153,verdadero,bebedor_social,sin_preferencia,familia,auto,soltero,1991,tecnología,estudiante,medio,panaderia_cafeteria,dinero_efectivo
521,U1106,132856,0,1,0,18.927072,-99.173584,falso,bebedor_casual,informal,amigos,auto,soltero,1930,tecnología,profesional,medio,panaderia_cafeteria,dinero_efectivo
522,U1104,135032,2,1,1,22.149005,-100.978153,verdadero,bebedor_social,sin_preferencia,familia,auto,soltero,1991,tecnología,estudiante,medio,panaderia_cafeteria,dinero_efectivo
523,U1104,135025,2,1,1,22.149005,-100.978153,verdadero,bebedor_social,sin_preferencia,familia,auto,soltero,1991,tecnología,estudiante,medio,panaderia_cafeteria,dinero_efectivo
524,U1106,132834,2,1,1,18.927072,-99.173584,falso,bebedor_casual,informal,amigos,auto,soltero,1930,tecnología,profesional,medio,panaderia_cafeteria,dinero_efectivo
525,U1104,135047,1,2,1,22.149005,-100.978153,verdadero,bebedor_social,sin_preferencia,familia,auto,soltero,1991,tecnología,estudiante,medio,panaderia_cafeteria,dinero_efectivo
526,U1106,135042,2,0,0,18.927072,-99.173584,falso,bebedor_casual,informal,amigos,auto,soltero,1930,tecnología,profesional,medio,panaderia_cafeteria,dinero_efectivo
527,U1106,135039,2,1,1,18.927072,-99.173584,falso,bebedor_casual,informal,amigos,auto,soltero,1930,tecnología,profesional,medio,panaderia_cafeteria,dinero_efectivo
528,U1052,132866,2,2,1,22.138055,-100.936005,verdadero,bebedor_social,sin_preferencia,familia,caminando,soltero,1990,ninguno,estudiante,bajo,oceania,dinero_efectivo
529,U1106,135066,2,1,2,18.927072,-99.173584,falso,bebedor_casual,informal,amigos,auto,soltero,1930,tecnología,profesional,medio,panaderia_cafeteria,dinero_efectivo
530,U1106,135085,2,2,2,18.927072,-99.173584,falso,bebedor_casual,informal,amigos,auto,soltero,1930,tecnología,profesional,medio,panaderia_cafeteria,dinero_efectivo
531,U1104,135033,1,1,2,22.149005,-100.978153,verdadero,bebedor_social,sin_preferencia,familia,auto,soltero,1991,tecnología,estudiante,medio,panaderia_cafeteria,dinero_efectivo
532,U1106,135062,2,2,1,18.927072,-99.173584,falso,bebedor_casual,informal,amigos,auto,soltero,1930,tecnología,profesional,medio,panaderia_cafeteria,dinero_efectivo
533,U1106,132862,2,2,2,18.927072,-99.173584,falso,bebedor_casual,informal,amigos,auto,soltero,1930,tecnología,profesional,medio,panaderia_cafeteria,dinero_efectivo
534,U1106,135030,2,2,1,18.927072,-99.173584,falso,bebedor_casual,informal,amigos,auto,soltero,1930,tecnología,profesional,medio,panaderia_cafeteria,dinero_efectivo
535,U1106,135079,2,2,2,18.927072,-99.173584,falso,bebedor_casual,informal,amigos,auto,soltero,1930,tecnología,profesional,medio,panaderia_cafeteria,dinero_efectivo
536,U1106,135064,2,2,2,18.927072,-99.173584,falso,bebedor_casual,informal,amigos,auto,soltero,1930,tecnología,profesional,medio,panaderia_cafeteria,dinero_efectivo
537,U1052,132869,2,2,1,22.138055,-100.936005,verdadero,bebedor_social,sin_preferencia,familia,caminando,soltero,1990,ninguno,estudiante,bajo,oceania,dinero_efectivo
538,U1052,132870,1,1,1,22.138055,-100.936005,verdadero,bebedor_social,sin_preferencia,familia,caminando,soltero,1990,ninguno,estudiante,bajo,oceania,dinero_efectivo
539,U1104,135041,1,2,1,22.149005,-100.978153,verdadero,bebedor_social,sin_preferencia,familia,auto,soltero,1991,tecnología,estudiante,medio,panaderia_cafeteria,dinero_efectivo
540,U1079,134986,2,2,2,18.917,-99.25,falso,sobrio,formal,familia,transporte_publico,soltero,1992,tecnología,desconocido,medio,norteamericana,dinero_efectivo
541,U1079,134976,1,1,0,18.917,-99.25,falso,sobrio,formal,familia,transporte_publico,soltero,1992,tecnología,desconocido,medio,norteamericana,dinero_efectivo
542,U1079,132768,2,2,2,18.917,-99.25,falso,sobrio,formal,familia,transporte_publico,soltero,1992,tecnología,desconocido,medio,norteamericana,dinero_efectivo
543,U1079,132766,1,2,1,18.917,-99.25,falso,sobrio,formal,familia,transporte_publico,soltero,1992,tecnología,desconocido,medio,norteamericana,dinero_efectivo
544,U1045,132825,2,1,1,22.156724,-100.984268,falso,bebedor_casual,formal,amigos,auto,soltero,1991,tecnología,estudiante,alto,europea,dinero_efectivo
545,U1045,135064,0,0,0,22.156724,-100.984268,falso,bebedor_casual,formal,amigos,auto,soltero,1991,tecnología,estudiante,alto,europea,dinero_efectivo
546,U1045,132856,1,2,2,22.156724,-100.984268,falso,bebedor_casual,formal,amigos,auto,soltero,1991,tecnología,estudiante,alto,europea,dinero_efectivo
547,U1045,135085,2,2,2,22.156724,-100.984268,falso,bebedor_casual,formal,amigos,auto,soltero,1991,tecnología,estudiante,alto,europea,dinero_efectivo
548,U1045,135032,0,0,0,22.156724,-100.984268,falso,bebedor_casual,formal,amigos,auto,soltero,1991,tecnología,estudiante,alto,europea,dinero_efectivo
549,U1045,132834,1,1,1,22.156724,-100.984268,falso,bebedor_casual,formal,amigos,auto,soltero,1991,tecnología,estudiante,alto,europea,dinero_efectivo
550,U1045,135052,1,2,2,22.156724,-100.984268,falso,bebedor_casual,formal,amigos,auto,soltero,1991,tecnología,estudiante,alto,europea,dinero_efectivo
551,U1045,135060,2,2,2,22.156724,-100.984268,falso,bebedor_casual,formal,amigos,auto,soltero,1991,tecnología,estudiante,alto,europea,dinero_efectivo
552,U1045,135051,2,2,2,22.156724,-100.984268,falso,bebedor_casual,formal,amigos,auto,soltero,1991,tecnología,estudiante,alto,europea,dinero_efectivo
553,U1045,135041,1,2,1,22.156724,-100.984268,falso,bebedor_casual,formal,amigos,auto,soltero,1991,tecnología,estudiante,alto,europea,dinero_efectivo
554,U1009,132754,1,2,1,22.159427,-100.990448,falso,sobrio,formal,familia,caminando,soltero,1991,variedad,estudiante,medio,panaderia_cafeteria,dinero_efectivo
555,U1009,132862,2,1,2,22.159427,-100.990448,falso,sobrio,formal,familia,caminando,soltero,1991,variedad,estudiante,medio,panaderia_cafeteria,dinero_efectivo
556,U1009,135060,1,1,1,22.159427,-100.990448,falso,sobrio,formal,familia,caminando,soltero,1991,variedad,estudiante,medio,panaderia_cafeteria,dinero_efectivo
557,U1009,135059,2,1,1,22.159427,-100.990448,falso,sobrio,formal,familia,caminando,soltero,1991,variedad,estudiante,medio,panaderia_cafeteria,dinero_efectivo
558,U1009,132834,2,2,1,22.159427,-100.990448,falso,sobrio,formal,familia,caminando,soltero,1991,variedad,estudiante,medio,panaderia_cafeteria,dinero_efectivo
559,U1009,135058,1,1,2,22.159427,-100.990448,falso,sobrio,formal,familia,caminando,soltero,1991,variedad,estudiante,medio,panaderia_cafeteria,dinero_efectivo
560,U1009,135038,2,2,2,22.159427,-100.990448,falso,sobrio,formal,familia,caminando,soltero,1991,variedad,estudiante,medio,panaderia_cafeteria,dinero_efectivo
561,U1009,132825,1,1,0,22.159427,-100.990448,falso,sobrio,formal,familia,caminando,soltero,1991,variedad,estudiante,medio,panaderia_cafeteria,dinero_efectivo
562,U1009,135052,2,1,0,22.159427,-100.990448,falso,sobrio,formal,familia,caminando,soltero,1991,variedad,estudiante,medio,panaderia_cafeteria,dinero_efectivo
563,U1009,135063,0,0,0,22.159427,-100.990448,falso,sobrio,formal,familia,caminando,soltero,1991,variedad,estudiante,medio,panaderia_cafeteria,dinero_efectivo
564,U1009,135079,1,2,2,22.159427,-100.990448,falso,sobrio,formal,familia,caminando,soltero,1991,variedad,estudiante,medio,panaderia_cafeteria,dinero_efectivo
